──────────────────────────────────────────────────────────────────────
Reprocessamento do catálogo (MEDICAMENTOS-priority)
──────────────────────────────────────────────────────────────────────
  dryRun:          false
  firstBatchOnly:  false
  batchSize:       150
  startFrom:       (nenhum)
  limit:           (sem limite)
  inclui não-med:  false
  skipRetail:      true
  onlyWithAtcOrDci:true
(node:12328) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
(Use `node --trace-warnings ...` to show where the warning was created)

  baseline:
    PASS 1 (med + Outros Medicamentos):  363
    PASS 2 (med com campos em falta):    1321
    "Outros Medicamentos" no início:     6120


══════════════════════════════════════════════════════════════════════
PASS 1 — MEDICAMENTO em "Outros Medicamentos" (com ATC ou DCI)
══════════════════════════════════════════════════════════════════════
[enrich] cnp=5000138 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5120225 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5004098 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5564729 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5833165 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5833850 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5564711 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5712492 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5712591 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5731005 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5818711 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7238568 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7357962 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7358069 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6342832 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6394262 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6044495 type=MEDICAMENTO typeConf=95% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8933036 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6289561 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7277897 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9855015 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5273289 type=MEDICAMENTO typeConf=95% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8683300 type=MEDICAMENTO typeConf=73% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5773965 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=3045580 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817960 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5588207 type=MEDICAMENTO typeConf=73% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5744735 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5745336 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2697381 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2695989 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5728803 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5852264 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5852249 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5841325 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5870910 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5870928 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5814520 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5814538 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5869748 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5869771 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5828215 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5828256 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817671 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817945 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817754 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5842844 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5842869 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5842901 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5842919 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5814157 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5814173 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5814215 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5806955 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5806963 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5799838 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5260542 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5260559 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5260575 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5678735 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5678776 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5678800 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069539 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069422 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069463 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5800115 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5261656 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5261722 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5261615 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889456 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5889506 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889530 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5323324 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5323340 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]

— Batch 1 —
  processed=150 updated=0 unchanged=150 failed=0
  reclassN2=0 +atc=0 +dci=0 +img=0 still-outros=0
  signal: hasATC=16 hasDCI=16 hasAtcOrDci=16 hasNeither=134
  reclass por método: atc_prefix=0 atc(letra)=0 dci=0 keyword=0 outro=0

  Amostra (primeiros 10):
    1. CNP=6304774 | A Cerumen Spray Auricular 40 Ml
        nivel2: "Otológicos" == "Otológicos"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    2. CNP=6340026 | Abelia Tris Edta Sol Otica 118ml
        nivel2: "Otológicos" == "Otológicos"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    3. CNP=5056387 | Abilify, 10 mg x 28 comp
        nivel2: "Sistema Nervoso" == "Sistema Nervoso"
        ATC=N05AX12 | DCI=Aripiprazol
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    4. CNP=7356840 | Absorvit Infantil Xar 150 Ml
        nivel2: "Outros Puericultura e Bebé" == "Outros Puericultura e Bebé"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    5. CNP=7353623 | Absorvit Infantil Xar 300 Ml
        nivel2: "Outros Puericultura e Bebé" == "Outros Puericultura e Bebé"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    6. CNP=6046532 | Advancis Digest Plus 30ml
        nivel2: "Sistema Digestivo" == "Sistema Digestivo"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    7. CNP=7487041 | Advancis digest reflux susp. oral saquetas 14*15ml
        nivel2: "Sistema Digestivo" == "Sistema Digestivo"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    8. CNP=7389775 | Advancis Easylax Infantil Xarope 150 Ml
        nivel2: "Constipação, Tosse e Gripe" == "Constipação, Tosse e Gripe"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    9. CNP=6933598 | Advancis Passival Infantil Xarope 150ml xar mL
        nivel2: "Constipação, Tosse e Gripe" == "Constipação, Tosse e Gripe"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
   10. CNP=7292367 | Advancis TussiPlus Kids Xarope 140Ml
        nivel2: "Constipação, Tosse e Gripe" == "Constipação, Tosse e Gripe"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
  progresso: 150/1321 (~1171 restantes neste pass)
[enrich] cnp=5323373 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5900105 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5900113 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5900121 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5434923 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5434857 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5434873 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069166 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069224 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5069273 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5808811 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5808860 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5808969 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889340 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889373 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889423 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5416649 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5416664 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5416714 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5061106 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5061130 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5061064 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5060769 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889209 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5317037 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889233 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5317052 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889266 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5317102 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5889316 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5317136 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5863311 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5863337 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5419510 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5419528 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5419544 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5240833 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5240858 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5642863 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5642848 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5642830 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5642822 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5809181 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5858121 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5866801 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7432674 type=VETERINARIA typeConf=85% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[productType]
[enrich] cnp=7448399 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6385021 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6907915 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6385039 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6283929 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7078949 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2003093 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5855853 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7556142 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5702907 type=MEDICAMENTO typeConf=73% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5894605 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5440987 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5397435 type=MEDICAMENTO typeConf=95% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6412536 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9435818 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9454710 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9454728 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8435701 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8436105 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8435719 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8436006 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9555615 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8436014 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4454781 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5648571 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5823471 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8354969 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8354951 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5304381 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7004226 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6555326 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9093849 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9093856 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9093864 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5839303 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5851209 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
